_항목,ADDR1_NM,ADDR2_NM,MIN_PRICE,MID_PRICE,AVG_PRICE,MAX_PRICE,ANIMAL_TYPE_CD,SIDO_CD,ADDR1_CD,GUGUN_PRICE_SEQ,MEDI_TYPE_CD,ATTR,_시도,_mediTypeCd,_animalTypeCd
초음파 검사비와 판독료 10kg,부산광역시,강서구,30000,48600,49289,75000,ANITY00007,26,26,111,MEDIT00015,Busan-Gangseo-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,금정구,30000,50000,50909,70000,ANITY00007,26,26,112,MEDIT00015,Busan-Geumjeong-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,기장군,30000,60000,68273,160000,ANITY00007,26,26,113,MEDIT00015,Busan-Gijang-gun,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,남구,25000,90000,89231,150000,ANITY00007,26,26,114,MEDIT00015,Busan-Nam-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,동구,77000,88500,88500,100000,ANITY00007,26,26,115,MEDIT00015,Busan-Dong-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,동래구,45000,60000,69390,152100,ANITY00007,26,26,116,MEDIT00015,Busan-Dongrae-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,부산진구,25000,50000,55148,120000,ANITY00007,26,26,117,MEDIT00015,Busan-Busanjin-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,북구,20000,52500,58188,110000,ANITY00007,26,26,118,MEDIT00015,Busan-Buk-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,사상구,25000,50000,52444,99000,ANITY00007,26,26,119,MEDIT00015,Busan-Sasang-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,사하구,30000,45000,56077,170000,ANITY00007,26,26,120,MEDIT00015,Busan-Saha-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,서구,30000,40000,43200,60000,ANITY00007,26,26,121,MEDIT00015,Busan-Seo-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,수영구,30000,60000,67807,150000,ANITY00007,26,26,122,MEDIT00015,Busan-Suyeong-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,연제구,25000,45000,52222,110000,ANITY00007,26,26,123,MEDIT00015,Busan-Yeonje-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,영도구,50000,55000,57000,66000,ANITY00007,26,26,124,MEDIT00015,Busan-Yeongdo-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,중구,20000,40000,36667,50000,ANITY00007,26,26,125,MEDIT00015,Busan-Jung-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,부산광역시,해운대구,20000,50000,55203,103000,ANITY00007,26,26,126,MEDIT00015,Busan-Haeundae-gu,부산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,남구,30000,70000,57143,80000,ANITY00007,27,27,96,MEDIT00015,Daegu-Nam-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,달서구,30000,55000,65692,170000,ANITY00007,27,27,97,MEDIT00015,Daegu-Dalseo-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,달성군,20000,55000,61429,120000,ANITY00007,27,27,98,MEDIT00015,Daegu-Dal-Sung-gun,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,동구,30000,50000,52188,130000,ANITY00007,27,27,99,MEDIT00015,Daegu-Dong-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,북구,30000,57500,61625,120000,ANITY00007,27,27,100,MEDIT00015,Daegu-Buk-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,서구,25000,30000,49333,99000,ANITY00007,27,27,101,MEDIT00015,Daegu-Seo-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,수성구,30000,60000,72742,150000,ANITY00007,27,27,102,MEDIT00015,Daegu-Suseong-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대구광역시,중구,30000,55000,60583,100000,ANITY00007,27,27,103,MEDIT00015,Daegu-Jung-gu,대구광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,강화군,30000,30000,33333,40000,ANITY00007,28,28,162,MEDIT00015,Incheon-Ganghwa-gun,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,계양구,25000,55000,65859,150000,ANITY00007,28,28,163,MEDIT00015,Incheon-Gyeyang-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,남동구,20000,55000,61581,170000,ANITY00007,28,28,164,MEDIT00015,Incheon-Namdong-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,동구,70000,90000,90000,110000,ANITY00007,28,28,165,MEDIT00015,Incheon-Dong-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,미추홀구,30000,60000,59762,112000,ANITY00007,28,28,166,MEDIT00015,Incheon-Michuhol-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,부평구,20000,55000,63548,120000,ANITY00007,28,28,167,MEDIT00015,Incheon-Bupyeong-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,서구,35000,60000,62055,110000,ANITY00007,28,28,168,MEDIT00015,Incheon-Seo-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,연수구,12000,53000,61324,175000,ANITY00007,28,28,169,MEDIT00015,Incheon-Yeonsu-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,인천광역시,중구,25000,52500,56250,110000,ANITY00007,28,28,170,MEDIT00015,Incheon-Jung-gu,인천광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,광주광역시,광산구,30000,44000,58520,180000,ANITY00007,29,29,89,MEDIT00015,Gwangju-Gwangsan-gu,광주광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,광주광역시,남구,30000,52500,69167,250000,ANITY00007,29,29,90,MEDIT00015,Gwangju-Nam-gu,광주광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,광주광역시,동구,22000,40000,60625,160000,ANITY00007,29,29,91,MEDIT00015,Gwangju-Dong-gu,광주광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,광주광역시,북구,30000,55000,60952,100000,ANITY00007,29,29,92,MEDIT00015,Gwangju-Buk-gu,광주광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,광주광역시,서구,25000,50000,54261,110000,ANITY00007,29,29,93,MEDIT00015,Gwangju-Seo-gu,광주광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대전광역시,대덕구,30000,50000,59375,150000,ANITY00007,30,30,105,MEDIT00015,Daejeon-Daedeok-gu,대전광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대전광역시,동구,30000,50000,49182,77000,ANITY00007,30,30,106,MEDIT00015,Daejeon-Dong-gu,대전광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대전광역시,서구,20000,60000,68862,200000,ANITY00007,30,30,107,MEDIT00015,Daejeon-Seo-gu,대전광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대전광역시,유성구,30000,60000,66156,132000,ANITY00007,30,30,108,MEDIT00015,Daejeon-Yuseong-gu,대전광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,대전광역시,중구,30000,34000,51500,110000,ANITY00007,30,30,109,MEDIT00015,Daejeon-Jung-gu,대전광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,울산광역시,남구,25000,52500,63583,144000,ANITY00007,31,31,156,MEDIT00015,Ulsan-Nam-gu,울산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,울산광역시,동구,50000,60000,62500,80000,ANITY00007,31,31,157,MEDIT00015,Ulsan-Dong-gu,울산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,울산광역시,북구,20000,41500,51375,100000,ANITY00007,31,31,158,MEDIT00015,Ulsan-Buk-gu,울산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,울산광역시,울주군,30000,50000,52250,70000,ANITY00007,31,31,159,MEDIT00015,Ulsan-Ulju-gun,울산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,울산광역시,중구,30000,60000,61545,100000,ANITY00007,31,31,160,MEDIT00015,Ulsan-Jung-gu,울산광역시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,세종특별자치시,세종특별자치시,30000,60000,62642,157200,ANITY00007,36,36,154,MEDIT00015,Sejong-Sejong-si,세종특별자치시,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,가평군,30000,44000,41333,50000,ANITY00007,41,41,19,MEDIT00015,Gyeonggi-Gapyeong-gun,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,고양시,22000,68000,71046,165000,ANITY00007,41,41,20,MEDIT00015,Gyeonggi-Goyang-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,과천시,30000,100000,85000,150000,ANITY00007,41,41,21,MEDIT00015,Gyeonggi-Gwacheon,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,광명시,27000,80000,73067,130000,ANITY00007,41,41,22,MEDIT00015,Gyeonggi-Gwangmyeong,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,광주시,20000,60000,58292,140000,ANITY00007,41,41,23,MEDIT00015,Gyeonggi-Gwangju-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,구리시,33000,50000,80133,200000,ANITY00007,41,41,24,MEDIT00015,Gyeonggi-Guri-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,군포시,35000,65000,77079,156788,ANITY00007,41,41,25,MEDIT00015,Gyeonggi-Gunpo,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,김포시,30000,60250,69958,145000,ANITY00007,41,41,26,MEDIT00015,Gyeonggi-Gimpo-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,남양주시,20000,60000,66526,165000,ANITY00007,41,41,27,MEDIT00015,Gyeonggi-Namyangju-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,동두천시,30000,30000,56667,110000,ANITY00007,41,41,28,MEDIT00015,Gyeonggi-Dongducheon-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,부천시,15000,60000,65661,140000,ANITY00007,41,41,29,MEDIT00015,Gyeonggi-Bucheon,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,성남시,16500,66000,73601,191600,ANITY00007,41,41,30,MEDIT00015,Gyeonggi-Seongnam,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,수원시,20000,60000,71574,234000,ANITY00007,41,41,31,MEDIT00015,Gyeonggi-Suwon-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,시흥시,30000,57500,64400,132000,ANITY00007,41,41,32,MEDIT00015,Gyeonggi-Siheung,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,안산시,20000,58000,63633,120000,ANITY00007,41,41,33,MEDIT00015,Gyeonggi-Ansan,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,안성시,24000,50000,54273,99000,ANITY00007,41,41,34,MEDIT00015,Gyeonggi-Anseong-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,안양시,10000,60000,68952,180000,ANITY00007,41,41,35,MEDIT00015,Gyeonggi-Anyang,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,양주시,35000,50000,61300,130000,ANITY00007,41,41,36,MEDIT00015,Gyeonggi-Yangju-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,양평군,20000,40000,48750,100000,ANITY00007,41,41,37,MEDIT00015,Gyeonggi-Yangpyeong-gun,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,여주시,20000,33000,32667,45000,ANITY00007,41,41,38,MEDIT00015,Gyeonggi-Yeoju-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,오산시,30000,68000,64375,100000,ANITY00007,41,41,39,MEDIT00015,Gyeonggi-Osan-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,용인시,20000,57000,63333,190000,ANITY00007,41,41,40,MEDIT00015,Gyeonggi-Yongin-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,의왕시,35000,66000,75857,150000,ANITY00007,41,41,41,MEDIT00015,Gyeonggi-Uiwang,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,의정부시,25000,50000,59104,150000,ANITY00007,41,41,42,MEDIT00015,Gyeonggi-Uijeongbu-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,이천시,20000,40000,46667,88000,ANITY00007,41,41,43,MEDIT00015,Gyeonggi-Icheon-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,파주시,33000,62500,65438,130000,ANITY00007,41,41,44,MEDIT00015,Gyeonggi-Paju-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,평택시,15000,50000,64367,140000,ANITY00007,41,41,45,MEDIT00015,Gyeonggi-Pyeongtaek-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,포천시,20000,45000,45000,70000,ANITY00007,41,41,46,MEDIT00015,Gyeonggi-Pocheon-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,하남시,10000,60000,64034,150000,ANITY00007,41,41,47,MEDIT00015,Gyeonggi-Hanam-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경기도,화성시,20000,70000,74198,250000,ANITY00007,41,41,48,MEDIT00015,Gyeonggi-Hwaseong-si,경기도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,강릉시,30000,60000,58571,100000,ANITY00007,42,42,2,MEDIT00015,Gangwon-Gangneung-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,고성군,30000,30000,30000,30000,ANITY00007,42,42,3,MEDIT00015,Gangwon-Gosung-gun,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,동해시,40000,40000,43333,50000,ANITY00007,42,42,4,MEDIT00015,Gangwon-Donghae-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,삼척시,20000,25000,25000,30000,ANITY00007,42,42,5,MEDIT00015,Gangwon-Samcheok-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,속초시,30000,52500,70167,170000,ANITY00007,42,42,6,MEDIT00015,Gangwon-Sokcho-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,양양군,30000,57500,57500,85000,ANITY00007,42,42,8,MEDIT00015,Gangwon-Yangyang-gun,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,영월군,35000,37500,37500,40000,ANITY00007,42,42,9,MEDIT00015,Gangwon-Yeongwol-gun,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,원주시,20000,45000,51840,120000,ANITY00007,42,42,10,MEDIT00015,Gangwon-Wonju-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,인제군,30000,30000,31667,35000,ANITY00007,42,42,11,MEDIT00015,Gangwon-Inje-gun,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,춘천시,25000,55000,52429,88000,ANITY00007,42,42,13,MEDIT00015,Gangwon-Chuncheon-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,태백시,40000,65000,65000,90000,ANITY00007,42,42,14,MEDIT00015,Gangwon-Taebaek-si,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,홍천군,33000,37500,39500,50000,ANITY00007,42,42,15,MEDIT00015,Gangwon-Hongcheon-gun,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,강원특별자치도,횡성군,30000,30000,30000,30000,ANITY00007,42,42,17,MEDIT00015,Gangwon-Hoengseong-gun,강원특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,보은군,20000,20000,20000,20000,ANITY00007,43,43,225,MEDIT00015,Chungbuk-Boeun-gun,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,영동군,10000,10000,10000,10000,ANITY00007,43,43,226,MEDIT00015,Chungbuk-Yeongdong-gun,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,옥천군,30000,45000,45000,60000,ANITY00007,43,43,227,MEDIT00015,Chungbuk-Okcheon-gun,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,음성군,20000,40000,33333,40000,ANITY00007,43,43,228,MEDIT00015,Chungbuk-Eumseong-gun,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,제천시,30000,55000,56583,80000,ANITY00007,43,43,229,MEDIT00015,Chungbuk-Jecheon-si,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,증평군,25000,52500,52500,80000,ANITY00007,43,43,230,MEDIT00015,Chungbuk-Jeungpyeong-gun,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,진천군,33000,66000,57000,70000,ANITY00007,43,43,231,MEDIT00015,Chungbuk-Jincheon-gun,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,청주시,20000,60000,65377,220000,ANITY00007,43,43,232,MEDIT00015,Chungbuk-Cheongju-si,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청북도,충주시,20000,52500,55000,100000,ANITY00007,43,43,233,MEDIT00015,Chungbuk-Chungju-si,충청북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,계룡시,15000,20000,21667,30000,ANITY00007,44,44,207,MEDIT00015,Chungnam-Gyeryong-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,공주시,30000,35000,45000,70000,ANITY00007,44,44,208,MEDIT00015,Chungnam-Gongju-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,금산군,35000,42500,42500,50000,ANITY00007,44,44,209,MEDIT00015,Chungnam-Geumsan-gun,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,논산시,40000,47500,47500,55000,ANITY00007,44,44,210,MEDIT00015,Chungnam-Nonsan-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,당진시,30000,74000,75167,130000,ANITY00007,44,44,211,MEDIT00015,Chungnam-Dangjin-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,보령시,40000,45000,45000,50000,ANITY00007,44,44,212,MEDIT00015,Chungnam-Boryeong-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,부여군,20000,33000,37667,60000,ANITY00007,44,44,213,MEDIT00015,Chungnam-Buyeo-gun,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,서산시,25000,35000,41667,70000,ANITY00007,44,44,214,MEDIT00015,Chungnam-Seosan-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,아산시,30000,50000,56250,110000,ANITY00007,44,44,216,MEDIT00015,Chungnam-Asan-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,예산군,88000,88000,88000,88000,ANITY00007,44,44,217,MEDIT00015,Chungnam-Yesan-gun,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,천안시,20000,55000,65133,150000,ANITY00007,44,44,218,MEDIT00015,Chungnam-Cheonan-si,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,태안군,35000,52500,52500,70000,ANITY00007,44,44,220,MEDIT00015,Chungnam-Taean-gu,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,충청남도,홍성군,20000,42500,47167,88000,ANITY00007,44,44,221,MEDIT00015,Chungnam-Hongseong-gun,충청남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,군산시,30000,57500,57250,80000,ANITY00007,45,45,192,MEDIT00015,Jeonbuk-Gunsan-si,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,남원시,50000,50000,50000,50000,ANITY00007,45,45,194,MEDIT00015,Jeonbuk-Namwon-si,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,부안군,20000,25000,25000,30000,ANITY00007,45,45,196,MEDIT00015,Jeonbuk-Buan-gun,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,완주군,30000,31500,31500,33000,ANITY00007,45,45,198,MEDIT00015,Jeonbuk-Wanju-gun,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,익산시,25000,52000,48625,70000,ANITY00007,45,45,199,MEDIT00015,Jeonbuk-Iksan-si,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,전주시,20000,50000,51706,120000,ANITY00007,45,45,201,MEDIT00015,Jeonbuk-Jeonju-si,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전북특별자치도,정읍시,40000,55000,55000,70000,ANITY00007,45,45,202,MEDIT00015,Jeonbuk-Jeongeup-si,전북특별자치도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,고흥군,60000,60000,60000,60000,ANITY00007,46,46,172,MEDIT00015,Jeonnam-Goheung-gun,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,광양시,50000,50000,56667,70000,ANITY00007,46,46,174,MEDIT00015,Jeonnam-Gwangyang-si,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,나주시,20000,30000,31400,42000,ANITY00007,46,46,176,MEDIT00015,Jeonnam-Naju-si,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,목포시,45000,62500,62500,80000,ANITY00007,46,46,178,MEDIT00015,Jeonnam-Mokpo-si,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,무안군,40000,50000,49000,65000,ANITY00007,46,46,179,MEDIT00015,Jeonnam-Muan-gun,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,순천시,40000,55000,59727,95000,ANITY00007,46,46,180,MEDIT00015,Jeonnam-Suncheon-si,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,여수시,15000,40000,55333,150000,ANITY00007,46,46,181,MEDIT00015,Jeonnam-Yeosu-si,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,영광군,40000,40000,40000,40000,ANITY00007,46,46,182,MEDIT00015,Jeonnam-Yeonggwang-gun,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,해남군,30000,40000,40000,50000,ANITY00007,46,46,188,MEDIT00015,Jeonnam-Haenam-gun,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,전라남도,화순군,60000,70000,70000,80000,ANITY00007,46,46,189,MEDIT00015,Jeonnam-Hwasun-gun,전라남도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,경산시,15000,47500,48857,100000,ANITY00007,47,47,69,MEDIT00015,Gyeongbuk-Gyeongsan-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,경주시,20000,50000,66143,150000,ANITY00007,47,47,70,MEDIT00015,Gyeongbuk-Gyeongju-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,구미시,30000,50000,57429,250000,ANITY00007,47,47,72,MEDIT00015,Gyeongbuk-Gumi-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,김천시,55000,60000,59000,60000,ANITY00007,47,47,73,MEDIT00015,Gyeongbuk-Gimcheon-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,문경시,40000,45000,45000,50000,ANITY00007,47,47,74,MEDIT00015,Gyeongbuk-Mungyeong-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,상주시,40000,55000,65000,100000,ANITY00007,47,47,75,MEDIT00015,Gyeongbuk-Sangju-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,성주군,70000,100000,100000,130000,ANITY00007,47,47,76,MEDIT00015,Gyeongbuk-Seongju-gun,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,안동시,33000,40000,54500,105000,ANITY00007,47,47,77,MEDIT00015,Gyeongbuk-Andong-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,영덕군,40000,40000,40000,40000,ANITY00007,47,47,78,MEDIT00015,Gyeongbuk-Yeongdeok-gun,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,영주시,20000,31500,35750,60000,ANITY00007,47,47,79,MEDIT00015,Gyeongbuk-Yeongju-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,영천시,23000,44500,44500,66000,ANITY00007,47,47,80,MEDIT00015,Gyeongbuk-Yeongcheon-si,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,예천군,55000,55000,55000,55000,ANITY00007,47,47,81,MEDIT00015,Gyeongbuk-Yecheon-gun,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,청도군,55000,55000,55000,55000,ANITY00007,47,47,84,MEDIT00015,Gyeongbuk-Cheongdo-gun,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,칠곡군,33000,42000,41750,50000,ANITY00007,47,47,86,MEDIT00015,Gyeongbuk-Chilgok-gun,경상북도,MEDIT00015,ANITY00007
초음파 검사비와 판독료 10kg,경상북도,포항시,25000,55000,62520,120000,ANITY00007,47,47,87,MEDIT00015,Gyeongbuk-Pohang-si,경상북도,MEDIT00015,ANITY00007
